PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,class,class_name
2.7856886,6.721347,-1.1366657,-3.9475446,-4.8989425,-1.5477614,-1.180621,3.106859,-0.36861134,-0.029254185,0.74437886,0.025700668,3.4741952,-1.2590965,1.0417811,-1.9551708,-2.3038206,-3.6974733,-2.1403584,-4.2979054,1.1093566,0.14433596,1.8317409,3.5308743,-1.7647828,-0.5303858,1.8995597,0.43865842,0.6762014,2.3338308,0.5701207,-1.1089549,1.8909283,1.46322,0.36238536,-0.7933429,-1.5323027,0.74331754,2.2622824,0.82449526,-0.6800415,-1.0094792,0.8129902,0.087164454,-1.4218831,1.623875,-1.4237475,-1.7136323,-0.2302103,0.81802136,2,Bird
7.612538,16.861172,-0.99149626,-5.832301,1.2196625,0.02966661,-2.2310984,-3.8739982,-2.1863928,0.42452586,-1.41273,2.4475682,1.6609534,0.792735,-1.8476892,-4.3620133,0.648843,-1.6009364,-1.2978119,2.4795856,-1.2068353,-1.5464978,-2.4270103,3.1921716,-3.7042723,-0.06636938,3.5844655,6.171875,0.49033156,1.8342308,0.6510099,-2.6875453,1.2141879,3.4646387,1.9577863,-2.9971495,-1.7102579,-1.5319308,1.9965935,-2.1242938,-1.7441767,-2.256898,5.922282,-0.060768977,-0.30757916,0.35702822,0.26256502,-0.25871184,1.3318295,1.2938945,7,Horse
-3.171507,1.3682255,3.0988092,0.103812374,5.877746,-7.9753056,-0.35556993,-2.3546739,1.1411163,0.14491759,1.6427821,-0.9445684,-1.267612,-0.3610902,-2.4561534,-1.0134761,-1.2311848,-5.6531553,-0.42548364,2.0400827,1.4792581,-0.15057176,1.4556664,-0.40144026,-0.20340508,0.97442496,-0.35390076,4.684711,2.0132473,2.9683638,-0.43826044,-0.099397264,0.87490726,0.6784136,-4.1025195,-1.8012092,2.5058594,0.5156631,-2.8119898,0.86849964,-0.08740693,0.07154603,-0.44646177,0.6747164,-0.52362424,1.0057327,1.416473,1.4784344,1.1401346,1.1407439,0,Airplane
11.388317,-1.4664922,-1.3967223,-2.7282512,2.074613,8.957424,-2.1998813,-5.9511046,5.0048184,-1.1832644,5.7732744,-0.22704265,-4.387971,0.5253963,1.2372953,-0.17752597,-1.2733166,1.1123667,1.4663868,-1.1477913,-0.39089835,-1.0923353,0.08807489,1.382918,-1.9852421,2.077826,0.6952439,-0.5880604,-1.2746465,-0.61199933,-0.96664304,-1.5460863,1.3750381,1.7271601,0.629184,1.2928352,0.059525564,0.023543222,-1.4302655,-0.0932195,0.6596028,0.31562743,3.4335163,-1.1043147,-0.7297271,-0.9533462,1.644564,-1.4448245,2.3472981,-1.1495825,7,Horse
-0.5885348,0.18751182,4.9012046,11.3076315,6.14154,-6.379436,6.6391077,-0.38301283,3.7809813,-0.9462227,-3.4916325,3.5924892,-1.3549726,-0.20780997,4.9906483,0.911016,1.8717473,2.5591657,-0.99070954,1.826427,3.9586463,-0.5614218,-1.6325921,1.9407003,0.63385844,-0.8629067,1.6232425,-2.7540705,-4.57947,-1.3321899,-3.884814,0.53731334,0.7091844,-5.161365,3.572135,0.24351524,-0.99183077,-0.9752748,1.4751941,-2.4620945,-2.41583,-3.7961917,2.9464104,2.2973855,1.1676463,4.402801,0.047490034,0.08669819,-0.41903993,-1.5181353,9,Truck
-6.3022885,5.4072843,-2.2470133,-4.1372137,1.9160978,4.595723,-5.6544247,2.7615607,-2.7189164,1.9040357,1.8716239,-0.103641555,2.0550985,-2.6152697,1.0567747,-1.6237096,0.8344357,-1.1749369,0.24274848,2.6116805,2.3385847,0.47819102,2.6564534,-0.22285803,0.14018446,-0.06072318,-1.990641,-0.19860765,-0.54531306,1.2645203,-0.3734661,0.6679158,0.5503338,-0.034381606,-2.0292146,2.994282,1.3769567,-0.10975685,-0.7902151,1.4999809,-1.1812406,0.93781763,-0.48744386,2.8010898,0.6356493,1.9582275,-0.14184625,1.633974,-1.670076,3.095178,7,Horse
-12.151886,0.4392409,-2.911623,2.4974048,-2.9108813,0.8116032,-2.6081197,-1.8354436,1.4261807,0.16724178,0.2627084,0.9876795,-3.5447338,-1.5051391,0.7121165,-1.2239062,-0.7965083,-0.43236795,0.07574921,-0.40907672,0.5570858,0.86765087,0.31986433,1.1123077,-0.7288536,0.3366811,-1.041537,0.323812,0.07726257,1.2874582,0.1513572,-1.0177715,-0.17721908,-0.08911617,-0.2844528,-0.38645816,1.5725219,2.9744148,-0.21822338,-1.3135681,-0.27800688,-0.31446525,2.2044597,-0.62679833,-0.11739734,0.5840285,-0.92986506,-0.5673237,-0.8503836,0.2988914,6,Frog
7.4828625,1.2356117,0.91862893,1.6948286,-1.0006844,0.3780135,3.483084,3.9224195,0.2135853,-0.11916893,4.201335,3.1907544,-5.609495,1.90207,2.1837327,-1.0244344,-3.8574417,5.542414,2.0198078,3.871367,0.6616776,1.0502306,-4.0250707,-4.281047,-2.53948,-0.17186178,-0.9791084,-0.7212952,4.381125,-2.5233161,0.27476785,2.386784,-2.0732388,3.0594237,-2.7029183,-1.2219478,-2.3305144,-0.970772,-1.4263813,2.127834,-1.6796551,-0.7270582,0.40004897,0.3802115,-0.9764097,-1.3990889,1.3454065,1.9718391,0.9341495,-0.8066296,6,Frog
-3.2369287,-0.2366841,-0.80821747,2.4806156,-5.631758,2.1726177,6.652725,-1.0193557,-3.825151,-1.3544943,-0.40113783,-1.3896621,2.6166449,2.3945737,-1.2484016,1.4076368,-0.7409623,1.1874013,1.1878831,0.11713104,3.644703,1.3721832,2.4247017,-1.8449694,-0.3261647,3.1857262,1.0683178,-1.2268295,3.1313672,-1.8590962,-1.7250665,-1.1392986,-1.0541079,-0.8672872,0.13637038,-2.9694834,1.1803223,0.40458044,0.62740207,2.0138283,-0.6031317,1.020573,0.34335148,-0.51246804,-1.7791426,0.1216801,1.8571485,-0.58387303,-0.6086862,0.33827746,2,Bird
-0.6103424,1.6128182,1.1211482,0.8762467,-6.92808,-2.4773192,-2.9337473,0.32227996,-0.2777377,-0.4500749,0.123426415,-1.8804666,-0.47010502,0.7910794,-1.2871296,0.17971842,-0.032780536,-0.9951948,-1.035253,1.6562182,0.19419461,-3.2460458,-1.4774333,0.8262914,-0.7062407,0.094620235,-1.2647911,-1.1246787,-0.09990485,-1.3647965,-0.25680608,2.2643275,1.5342342,-1.6138661,0.28356835,-1.7791718,0.51076233,1.3722482,-0.8404106,0.6527107,0.6584025,-0.8393404,0.3537968,-1.8042382,-1.288824,0.13503607,0.38638705,-1.626915,-0.37448817,0.25906816,5,Dog
10.536686,-13.235855,-0.65760005,0.99139094,4.115216,2.8423111,0.99493897,2.289005,-0.23208818,-9.351556,0.6585841,-5.1066217,-1.5234509,-2.418632,-5.7927294,-1.0976708,-2.830579,0.1496934,0.84250396,-0.6423724,-0.73161286,1.0114287,-0.6649935,2.8039916,-1.609372,0.02134817,0.956641,0.015630204,0.04202729,-0.86886805,-1.7756072,0.7153033,1.1306562,-0.66535276,-1.664434,0.34335318,-0.034196164,-0.45606318,0.47405672,0.7151034,0.80743974,-0.6298421,0.04961471,-0.6454787,0.042795885,-1.2231852,1.6293886,1.5267261,-0.0106096305,-0.10719141,9,Truck
-8.030043,-4.560232,-2.8861341,9.02679,-0.2025052,-0.9781668,3.6552346,-2.2189639,3.0628233,5.4652786,-3.7335846,1.7928102,0.98306113,4.457453,-1.3908079,1.4630027,0.38485917,-0.4040456,-0.48471364,6.696058,-1.5980679,-0.8770963,0.085310206,-0.16035554,-0.18915522,3.9155447,5.638475,-0.48300895,-1.9900249,4.2612953,-1.7767408,0.3612614,4.12545,-0.7503255,0.8450784,1.4504027,-3.8045044,-3.2339475,2.6490984,-0.11789408,-3.1079876,4.929537,0.58501077,0.67357534,0.05318396,0.74248636,-1.7706485,-1.2325772,0.48979053,-0.95561177,2,Bird
12.319562,-5.060978,4.037879,-0.003247296,0.71250653,3.8358655,-0.12380978,0.9921224,0.5350946,0.02372311,2.6929247,-1.7858162,-4.465397,1.3368262,-0.1889232,3.7732422,-5.327144,0.81967854,-0.30087686,-0.53569365,-1.8039682,2.0657954,0.26664254,-1.8793699,3.3609645,3.1727026,-2.2215495,0.571844,-0.98668414,0.92096937,1.4305029,0.57902426,-0.3670821,1.1521734,0.64006954,0.40330604,2.5216417,-0.17617084,-0.16268441,0.26226664,-0.98729104,-0.86337346,0.44265535,1.934029,-3.7511885,-0.7430074,0.16793194,-0.9211366,0.4346476,0.23251474,9,Truck
10.198097,2.1785443,3.942436,-4.9420905,2.3178127,-1.7890828,-0.9996086,0.8632399,0.49245477,4.2105517,-1.5735495,4.4841866,-2.828223,-2.4508135,-1.5854288,-2.00541,-0.43685856,4.606349,-1.9738005,2.2537572,-4.3918424,1.4108667,-3.107906,1.1550211,-0.42749178,2.8039708,0.7383026,1.6369528,1.0654321,-1.4880826,-2.39758,0.24633777,-0.21984537,2.0135715,-0.9001964,-0.5435883,-0.39989018,1.1668835,0.9529302,-1.5304109,1.0906438,0.8813541,-2.3122525,0.16958301,0.34730256,-1.2796693,-0.030166311,-0.6301576,0.3656409,-0.41630238,1,Automobile
-13.273894,-4.5462832,-3.1756823,-0.30006623,-2.6632466,-0.661375,1.101602,-0.22556189,1.9419655,1.9068825,0.6671862,1.4152628,-2.1128454,1.3815118,0.13757612,1.0272851,-1.0794579,-0.44728935,0.30368927,-2.318699,-1.3554655,0.9891357,-0.254692,1.1196612,0.46184063,-0.6984299,-0.9025284,1.343492,-0.05656405,0.3903343,0.16065924,-1.3409898,-0.7411643,0.3094226,1.194434,-0.8355577,0.1409432,-0.08417271,-0.43838248,0.2829278,0.055062,-1.2042718,1.2257603,-0.090673335,0.3102909,0.6955277,-0.46906722,-1.0710686,-1.0775017,0.43362355,2,Bird
-15.648615,-6.1882863,-3.655792,2.9452088,-2.3576655,-1.5813698,1.3480253,-0.35187003,1.6186136,3.1947188,-2.0927083,0.54572976,-1.4019206,2.1050594,1.07908,-1.1664237,-0.54525566,-0.50593406,0.5774478,-0.57935864,0.888218,2.1424568,-1.2697688,1.4594287,1.8635825,0.2881968,2.4809573,1.8742784,-1.1858275,0.9153092,-0.9384772,-0.2691612,-0.9310242,-1.2126513,0.24703614,-0.7641657,-0.60259366,-3.3539863,0.27828687,0.31979835,0.0014487483,0.61159915,1.1310419,0.9887203,-0.7383256,0.70531553,-2.169025,-1.0334283,-1.3154546,-1.1939845,2,Bird
-11.645963,-3.586051,-2.072658,3.868724,-1.7586704,-0.49767268,-2.9235818,-0.5969648,0.91838,-1.3936001,0.3904161,1.0348569,-1.1232338,3.5664313,-0.23945868,1.4492522,-1.3941679,0.48873636,-2.2344964,0.45232096,-0.17804468,-0.48259187,-0.8745261,-0.786742,0.83016914,-0.27347127,0.91387624,1.4673107,1.2733213,-0.41334122,1.5787088,2.0830584,0.4418298,-0.40207207,1.2195784,1.1891193,0.22585888,0.915959,-0.711043,0.80404747,0.67248946,0.69787025,-0.6834035,0.4815699,0.9917861,1.843243,-0.5211492,0.42132637,-0.46479058,-0.67408764,6,Frog
-7.7776604,-12.571258,-3.206236,-0.27275458,0.9788669,-1.510453,0.30077296,1.8771378,-0.7925383,-0.71490407,-1.221324,0.06480843,-3.1261644,-0.4499066,0.15532194,-0.9420734,-2.434972,0.5201961,-3.2404518,0.32144493,-1.6255275,-0.7691904,0.9101555,-0.93130493,-1.6334356,-0.29595158,0.40159884,0.704036,-0.5945626,0.3278699,0.34129074,-0.1942809,0.584886,-1.0762508,1.492054,0.84539527,-0.4819755,-1.1318257,0.62944716,1.2099425,1.325099,-0.39315248,0.38397068,-0.35005555,-0.16855808,0.32554018,0.13622166,-0.5600856,-0.41359267,1.4176018,8,Ship
-3.533619,-12.236861,-3.4973192,1.025678,-0.9881835,2.1210575,-1.0768709,0.59561867,-4.7496552,-2.3252025,0.3294097,0.18573341,-0.91680706,-2.6779237,-1.7033204,-1.0393925,0.9532351,1.2579297,-2.769426,0.20423038,2.4164162,1.1095616,0.24536486,-1.9491456,-0.56506693,3.2240353,-0.3627274,1.5325991,0.5043702,0.017797727,-0.73445904,1.4722534,1.3244308,-1.4580178,0.5936167,-0.48802957,-1.8855755,-1.113543,-0.51628774,1.2899228,1.1317452,-0.15431501,-0.6776898,-0.57250434,0.55524874,-0.2738815,2.8375697,-0.2444906,0.21302468,-0.8596752,2,Bird
0.987095,2.6672175,6.5919514,-1.5305643,-0.45042878,-7.7561736,4.014048,1.1008767,0.33768427,-0.7315958,-0.04404885,-2.2254622,0.11951248,0.5186124,-1.5874724,0.15547454,1.2527435,2.296328,0.11704503,-0.5956791,1.1710532,0.599163,-2.8360758,2.5894825,-1.8978757,0.5431925,-0.7256206,-0.47438997,0.10167778,1.989091,0.08270178,-1.9732536,-1.5827851,-0.4383292,1.212582,-0.7377851,-0.6786525,-1.9124442,0.21559002,-0.71179163,-1.4222689,0.58584845,-0.6175458,0.49567154,-0.98808587,-0.17061394,0.41251093,0.9907659,0.6040836,1.0585318,1,Automobile
-0.354655,-0.01143871,3.4454882,-1.6115282,-0.27893332,0.41533756,1.3804643,-1.3761709,-3.154358,-1.9659992,-4.3935847,1.7106795,0.87924576,-1.1066723,-2.8249753,2.3913996,0.34142464,-0.88657063,1.3805627,-2.474084,2.7734141,2.746862,-0.07678471,-2.2526772,0.2788454,0.49703413,-1.7016171,-1.0570484,-0.22279307,-1.5799513,0.024392178,-1.1075567,-0.24574885,-1.628559,0.027258247,0.74242353,1.3660363,1.9318238,2.3870103,0.38329077,0.22680292,0.34305874,-0.4131025,-3.5579364,-1.2511852,0.42762142,0.5985619,-0.34298468,-0.78790957,-1.2801613,3,Cat
0.21591192,0.26288104,-1.3397436,-4.668326,-2.199386,0.05306944,1.5898921,-2.11347,-0.47296318,-1.905251,2.0589428,1.1867553,0.13413204,1.431268,-2.058594,2.2391822,-4.053241,1.8562169,-0.2523161,2.1516008,-0.2997696,1.7038995,2.161697,-0.60989326,-1.400497,-0.7292512,0.20680319,-0.27874362,0.43701658,0.3037583,-1.2169363,-0.59558624,0.072517134,-1.1179857,0.6306153,-0.56386954,0.3621674,0.40541142,-1.507859,-0.086320065,0.4847525,1.3352768,1.0518856,-0.986583,1.2620134,-0.7516493,0.52921593,-0.94754076,1.018367,-1.3970006,6,Frog
-6.574653,6.427683,-0.4013698,-0.67292434,13.655134,4.837588,-1.2687436,-3.9112556,-1.6402396,-1.3886845,-3.4042366,0.6640251,5.691192,0.23833802,5.64933,1.6168125,1.0820477,-3.3288512,3.2532415,1.9718392,1.879516,-1.3195047,1.7716426,-3.8454428,1.1626083,1.3942896,-0.95353717,1.7636945,-2.1173263,-1.1325288,-3.379113,2.9214373,-2.5418427,-0.98327535,1.8824106,-2.0408406,-1.2488711,0.9722586,0.35818475,2.094207,-2.6717656,-0.040774338,-0.5721917,-0.47602227,1.6579796,-2.0667274,-1.0096049,-0.58779633,2.4564161,3.1376224,6,Frog
12.889654,-8.537818,3.0600314,0.8099893,-2.7555692,-1.2301534,1.4862392,0.44164512,0.70780975,-2.0118454,3.7209256,-2.9936073,2.1240132,-3.3926375,0.8082207,-0.60149705,4.4904437,-0.63234645,5.3584833,-1.5520874,-2.099084,1.2537382,-1.5199589,0.16431703,-4.117379,1.6597633,1.3917964,0.037194986,-2.0738895,-1.4643773,-0.07672259,-2.449728,-0.40020305,-1.177484,0.3191577,2.435351,-0.42715472,-2.4077942,-2.2984214,-0.9290235,-2.4389434,-0.2739746,-0.43418315,-0.41820714,1.7065914,-0.69064635,-0.22218838,1.2036985,-1.6222919,-1.9021602,0,Airplane
10.917441,-4.1131706,1.8507401,-4.2072716,9.80267,1.5100805,-1.5003561,-1.7295464,-0.45383397,2.4841404,1.086146,2.9867742,-0.17195949,0.053670313,-0.7251983,2.3717391,0.87519896,-0.016842278,2.1459093,-1.4214481,1.2478116,2.9490917,2.5460122,-2.30011,0.7935199,-1.5259473,-2.9059303,-0.0023688837,-1.7436748,0.4762757,-0.46092567,-0.11711897,0.8985421,-0.7012731,-0.45857152,0.39687106,-0.45484483,1.756446,1.7814349,0.9670346,2.5077713,-0.59452546,-0.015514113,-1.5606757,-2.6638663,1.3021806,0.53213066,-0.06969338,0.8868624,-1.7524977,1,Automobile
-1.2152673,-0.7314821,-7.470485,3.2645888,-10.129594,4.734441,5.1344147,2.723002,4.711417,7.9800053,1.241336,3.3727236,4.65382,-2.4134884,-0.17383872,-1.1347203,-0.56993735,-1.543631,1.9698482,-1.5469748,-0.027592074,0.71655226,0.64403147,3.506752,2.0497913,-3.2414856,-4.0533624,2.026041,0.4087976,1.0722207,-3.2100952,-3.0178158,-1.9958893,0.54347134,-1.9205154,-1.3838514,1.9862412,1.074721,-1.2182049,3.3154516,-1.2538773,-0.78922755,-0.5114384,0.737762,-0.25629553,-0.54709667,-3.2884543,1.6061018,0.65707606,-0.14842428,2,Bird
-2.2685459,-12.457318,-3.3567743,-0.025201228,-4.0129776,0.65515226,0.54993975,1.7518713,-2.8522317,-1.4376602,0.4707029,2.1127133,1.8058487,-2.2668514,-4.2206106,-1.4307349,2.2290633,0.8185501,-0.72919905,1.1669314,1.3218818,-2.407647,-0.043917656,-0.5497016,-0.72715217,2.4515438,-1.057662,3.244665,0.30413678,0.18405867,-0.66207707,1.6745758,1.5710895,-2.0463233,0.6938909,1.7422109,-1.6319785,0.7632719,-2.1727066,1.7691509,-0.32698342,-2.9798424,-0.31187117,-1.9251409,-0.20140061,0.56236035,1.396071,-2.0808465,-1.2783388,-0.529426,7,Horse
-5.2453914,-3.2735538,2.4844449,-5.429795,1.2927852,-0.010030791,0.49003166,1.2319888,-4.081165,1.8037833,-2.6645699,0.062337756,1.9292294,0.7801793,0.31562757,-2.0219927,0.5664385,0.37380594,-2.3530898,-0.7958243,-0.08084968,0.2792457,1.4144685,-0.80900466,0.70498097,0.5201164,-1.108496,-1.185174,-0.5880594,-0.56899804,1.088075,0.48619407,0.44350404,-0.7686987,-2.1124716,0.91431737,-0.6646162,0.7811717,1.146328,0.50084054,0.11961967,-0.75540227,0.40288186,-0.10199949,-1.3649032,0.17134209,-0.041766714,-0.04784027,-1.250027,0.7676316,0,Airplane
-2.1023693,5.537289,-4.66648,1.2970366,-5.227542,-0.33570927,3.7661126,-4.496398,1.1891305,-2.349704,-2.7727842,3.8433118,1.503322,-0.6598641,-0.022304956,0.18063445,-1.6197801,-0.26866826,4.70442,-0.59558654,3.7027323,-0.8391393,-0.78219754,0.6661481,-0.8179986,-0.85783356,-0.15173385,-1.454328,4.4078426,-2.8376837,-1.4454075,-0.15112981,-2.059745,-1.0518596,-0.2609887,-3.3380146,3.3339307,1.4764966,0.44436336,0.55287564,-1.2143432,2.5630536,1.9950842,-1.7318815,-1.9665369,0.25074032,-0.48774335,-0.98795986,2.1572814,-1.3645961,5,Dog
5.4073963,-8.87058,-1.0200598,-0.88667357,-2.6908238,4.239018,1.188481,-1.1072497,-3.141096,-5.221527,3.9892817,0.4857421,-0.5171809,-0.9877125,-0.9366859,-2.4643567,-1.8242142,0.37313432,-1.3919116,0.6866731,0.69730324,0.12776859,1.3019702,-0.85953754,-2.908587,-1.6187154,1.0060145,0.90812033,-0.044228584,-1.3709707,-0.85864043,0.3512276,-0.33573663,2.4375293,0.53998405,0.081015274,-1.6381998,1.2257473,0.90074056,-0.68945014,1.1402748,-0.9390761,0.8118488,-0.20037527,1.0386809,-0.47194153,1.9933653,1.3316718,-0.29663983,-1.4625086,4,Deer
-2.3083103,0.82024074,4.839613,3.6130886,-3.4255648,-0.6829922,-5.8166404,-1.8921398,3.0381548,-1.1875162,-3.7728596,1.7804415,-1.8529176,-1.6630669,-3.2215102,2.2072942,0.37156746,4.705563,-1.8211238,-1.1122707,-3.1980376,-1.8493923,2.5852792,0.2825139,-0.38217524,1.214132,1.209312,-1.2363735,0.8472369,-0.9585784,-0.67622113,-1.2268515,0.46295762,-0.07363823,-0.4369895,0.411153,-0.99954134,-0.2939238,0.9249677,0.4526422,1.6120915,-0.114873126,-0.1927301,1.1900132,0.19891967,-0.16300462,0.19439958,1.5417051,0.4674551,-0.005637212,6,Frog
-5.1477923,-0.4832101,5.2705126,-4.1054044,1.1784209,0.0010745248,-1.3499353,-2.132356,0.43720937,1.9282563,1.5662239,1.3887366,0.70828784,-1.6772078,-1.92762,0.9456271,0.2553962,-0.037769906,-1.2177138,0.263159,0.2620836,0.27746996,-0.2289955,0.58037174,-0.71041226,-0.3137136,-0.80267924,0.13153365,-1.2119114,-1.3592857,-0.26677847,-0.42762703,1.048766,1.4327526,-2.4646883,0.56715107,-0.3444802,-0.1842989,-0.30520508,0.037988555,0.22748296,-0.095678255,-0.14810301,1.1971729,-0.9372506,0.21389282,0.08909985,0.5132041,-0.35384184,-0.37615052,1,Automobile
-3.6942983,12.62269,-3.2494278,-2.2843554,2.6811016,1.5700725,-5.049516,-2.66378,-3.2920125,-1.835025,1.9130113,-1.3599943,1.3638446,-1.5967778,-0.7893311,-0.5172516,0.025079792,-1.4935956,0.034445107,2.205957,0.1775595,-1.1208075,-2.1517813,-1.1441412,-1.1762656,-0.22621335,0.3762527,3.442098,-0.77457345,-1.2039154,1.8624852,-3.6682346,0.10778141,0.83222437,1.9337598,-0.2581445,0.98675287,0.50272065,0.9065226,-0.44589463,1.8353236,-0.38833883,2.6834373,-1.9867941,1.2301352,-0.3620722,0.5328927,-0.24630412,-1.4322805,-1.0856036,6,Frog
-12.286257,-1.0211537,-3.2898867,0.075765654,1.8146174,-0.8296317,-2.277616,1.2017744,0.3279392,0.7828605,2.7794735,-3.3110542,-2.4740589,3.2263112,0.7425752,0.28775734,2.5433552,1.6435605,1.8907037,2.5837169,0.65624,-1.0121732,0.004699543,-0.673471,-1.9656974,1.518938,-0.9196426,-0.4065079,0.40789875,1.3540547,0.020908097,1.2394115,0.3381608,-0.7127613,1.7605169,-0.1237117,0.0973514,0.36956584,0.9351379,1.0470457,1.2589451,2.1905487,-0.24990314,0.64038,-0.47486228,-0.25811467,-0.0677549,0.25289938,0.18425249,-0.022141846,4,Deer
3.6456442,-12.162372,-0.6530316,-2.4866035,-6.092179,-2.4015012,2.5568354,0.2612092,-5.3943424,0.7809734,-3.194826,-7.577745,5.056792,-1.9650655,1.8412819,-3.3253696,1.8255734,-1.0216501,-5.0307302,1.1816952,1.0490443,-1.9610616,2.36888,-1.768768,-2.077571,1.0336384,-1.5533125,-0.11581284,-1.7452958,-0.37986666,0.9447371,-0.86759216,0.38758776,-0.5163677,2.082783,-1.2971627,1.6465882,2.3572495,1.2266542,-2.4805083,0.39204335,-1.73862,0.56080997,0.022847805,5.0315153e-05,-1.4144127,0.094362296,2.5707247,-0.17099859,-1.1420542,0,Airplane
-13.240637,-3.2067862,-4.897471,1.1701725,-2.625747,1.2231559,-3.1428108,0.1483758,3.3849862,3.1738715,-1.4425533,2.5425682,1.3039277,1.4161087,1.3038038,-0.88660496,-0.42024684,-0.903101,2.1193802,-3.545899,0.6518137,1.9408927,-2.5813158,1.1139458,-0.041004147,-2.034242,0.93861467,2.3656042,-1.5976145,-0.051815435,-1.7886305,-1.336031,-1.5549277,1.0248132,-0.43156594,0.5470657,0.3125507,1.0216149,0.026887296,0.039706513,1.0938883,-0.6764563,-1.0890567,-0.046823915,-0.9863698,-1.3499737,0.17881432,-0.5071095,-1.1441555,0.0424173,2,Bird
1.3294071,4.2331886,4.0234528,-0.6676336,-5.990525,3.3513646,-0.24771261,-2.9131885,1.3955417,-1.3362784,0.35631236,-0.6846778,3.8773265,-3.9132016,-0.46729884,3.05749,-0.67609984,0.040067356,-0.965597,0.5959292,0.25897336,0.7820113,3.0287857,1.9237583,-2.3298116,-2.3034434,-0.89525974,0.0073364903,1.1122974,-1.6188991,-1.6466765,0.92587376,0.60963434,-4.088732,0.59435105,-1.6563566,0.960475,-0.4110834,1.64666,3.0227706,1.4975003,0.55461895,-1.8866265,-0.60960966,-0.18482123,0.61444104,1.6105183,-0.14518225,-0.59229624,0.7196981,2,Bird
-5.7053404,9.870443,-10.713569,4.773276,11.858719,-5.6397514,-0.8295731,4.785281,-5.0288024,-4.370189,4.7316484,-5.8164635,2.825011,4.2409525,-4.090266,0.645859,-1.3583121,2.4483202,-3.2011027,-3.6894984,2.1501405,-0.19055241,-2.3888526,-1.859341,-3.1788352,0.024354871,-3.3508403,1.0170883,0.8099444,-0.853958,-2.0750718,1.4463383,0.80526733,-4.586469,-1.1073456,1.590099,5.352719,-1.87594,1.7351838,-0.579247,-0.4786671,2.527044,-0.6374244,0.97935206,-2.2359009,0.15896472,0.15802799,-0.12790722,2.983925,1.2526655,6,Frog
-9.963676,-3.2072058,-2.0919764,8.585319,0.32415882,-1.3191062,6.1320662,-2.0410678,3.5585692,1.0047444,-0.43204144,-1.5297475,0.53482354,3.5803318,-0.8522507,-0.92862487,0.476966,1.5603704,-2.6279583,2.4133391,-1.9952502,3.578004,1.6126732,1.2581949,0.83407116,2.1083853,0.99250543,1.6310128,-0.14499378,-0.029415863,-1.5267326,-1.233394,2.0919514,1.6529943,-0.34238335,-0.922431,-0.22589481,-0.6408734,0.85903263,-1.2568003,-0.34166113,-0.893312,-1.3740268,0.4460315,-1.2744235,3.2387073,0.7517363,0.34445623,-1.003833,0.87108696,0,Airplane
1.6727573,16.072945,1.123152,-3.1240618,5.701697,-0.7041376,-1.9673544,-6.000351,-1.9849374,-6.387148,-2.6603997,-1.2737718,1.4252014,0.7823819,0.8526197,-2.9882624,-1.1475692,5.816252,-0.6702157,1.0353872,-0.23958695,-0.092623994,-1.8758731,1.1050596,0.2973379,3.8226998,0.6643505,7.754852,-3.2569177,-0.91823995,-0.37390146,1.789097,-1.6407038,-1.6717808,0.16810389,-3.0904882,-3.0403244,-1.53326,-2.588776,0.62124497,-4.112694,0.55767995,0.6568058,-1.3492968,-0.71608937,-1.2181513,0.6853993,-1.1639613,-1.1654253,0.26817873,5,Dog
2.133913,1.0760624,3.9913642,2.1607041,6.1670814,1.4568422,0.62767863,-0.20239455,0.1296977,4.9662237,-4.2447314,1.5639141,4.1437902,0.04643501,1.755626,-4.8564696,0.8881456,-2.6728077,3.1781898,-1.2154474,-5.2423844,2.9511642,-0.6761664,1.2956103,-0.21013992,-0.7634261,1.8148501,3.2605374,-1.6244519,1.1458926,0.57057166,-0.5157571,5.083988,4.218277,-4.5101304,1.9791236,-2.565855,1.3775408,0.08796466,1.6490604,0.44001967,-2.7326012,-0.052156515,-1.8287967,1.4855196,-2.373234,-1.7230074,1.595699,-1.4986478,-0.8553846,9,Truck
-6.0612383,2.6821597,5.777119,0.062641315,1.9755425,0.86534613,-0.35590446,1.7059253,0.7071541,-0.89744097,2.936792,-0.15140122,1.3158526,-3.3584301,5.1791625,0.84837306,0.041911647,-2.4501793,2.0808246,1.0827371,0.5479444,-2.467534,-2.009513,-1.7351518,-0.6516446,1.675143,1.2733015,0.30861703,1.7844678,0.084764846,2.371483,-1.112098,1.3764652,1.7980406,-1.3650032,-0.7525831,-0.18095165,0.9546,-0.57346934,0.7474913,1.1034944,1.3993222,-0.5652253,0.8693219,-0.70353335,0.5415362,-1.6239812,0.5617452,1.1946776,-1.0106429,1,Automobile
